Date,Open,High,Low,Close,Adj Close,Volume,RSI,EMA12,EMA26,MCAD,Target
1996/5/10,10575.3,10639.4,10575.3,10597.7,10597.7,-,38.43339485280596,10732.18353,10818.79472,-86.61118702,1
1996/5/13,10651.9,10751,10651.9,10746,10746,-,46.57776111285182,10734.30914,10813.40252,-79.09337495,1
1996/5/14,10758.8,10825.1,10758.8,10817.9,10817.9,-,50.02920465615251,10747.16927,10813.73566,-66.56638972,1
1996/5/15,10848.3,10916.6,10848.3,10863.8,10863.8,-,52.154354631285145,10765.11246,10817.44413,-52.33167035,0
1996/5/16,10844.3,10875.8,10812.7,10833.4,10833.4,-,50.61891846605454,10775.61824,10818.62605,-43.00781135,0
1996/5/17,10831.1,10870.9,10805.7,10816.9,10816.9,-,49.762592270117246,10781.96928,10818.49819,-36.52891542,1
1996/5/20,10871.1,11010.8,10871.1,10987.6,10987.6,-,57.72962697085798,10813.60477,10831.02425,-17.41947941,1
1996/5/21,11052.8,11121.9,11052.8,11088.8,11088.8,-,61.616056143138316,10855.9425,10850.11875,5.823748004,0
1996/5/22,11073.3,11162.6,11051.6,11082.8,11082.8,-,61.26,10890.84365,10867.3544,23.48925383,1
1996/5/23,11105.7,11156.6,11030.8,11030.8,11030.8,-,58.09,10912.3754,10879.46148,32.9139179,0
1996/5/24,11021.8,11058.4,10995.4,11019.2,11019.2,-,57.38003941496181,10928.80995,10889.81248,38.99747046,0
1996/5/27,11018.4,11106.3,11018.4,11081.7,11081.7,-,60.21008159868138,10952.3315,10904.02637,48.30512593,1
1996/5/28,11083,11124,11049.1,11107,11107,-,61.32948095742025,10976.12665,10919.06146,57.06519645,0
1996/5/29,11085.4,11200.6,11068.1,11200.6,11200.6,-,65.23,11010.66101,10939.91616,70.7448506,0
1996/5/30,11168.1,11170.8,11097.5,11157.1,11157.1,-,62.094725982182645,11033.19009,10956.00386,77.18623376,1
1996/5/31,11160.8,11264.7,11160.8,11264.7,11264.7,-,66.39371964550297,11068.807,10978.87024,89.93676206,0
1996/6/3,11253,11253,11052.3,11059.8,11059.8,-,53.86543279469491,11067.42131,10984.86503,82.5562727,0
1996/6/4,11059.4,11101.1,11029.5,11086.9,11086.9,-,55.07292638825918,11070.41803,10992.42318,77.99484915,1
1996/6/5,11101.5,11140.2,11055.9,11092.5,11092.5,-,55.33309069114445,11073.81525,10999.83628,73.97897772,1
1996/6/6,11103.3,11225.8,11103.3,11225.8,11225.8,-,61.106628027409805,11097.19752,11016.57433,80.62319266,0
1996/6/7,11214.3,11215.7,11158.1,11196.6,11196.6,-,59.29846771565299,11112.49021,11029.90957,82.58064662,0
1996/6/10,11154.9,11186.1,11116.7,11143.2,11143.2,-,56.033069749304524,11117.21479,11038.30145,78.91334535,0
1996/6/11,11132.4,11132.4,10977.3,10993.6,10993.6,-,48.05,11098.19713,11034.99023,63.20690309,1
1996/6/12,11000.7,11000.7,10913.8,10958.7,10958.7,-,46.389718944588026,11076.73604,11029.3391,47.39693376,0
1996/6/13,10940.4,10940.4,10806.3,10866,10866,-,42.21673125690327,11044.31511,11017.23991,27.07519787,0
1996/6/14,10866,10929,10842.5,10865,10865,-,42.17265940502921,11016.72817,11005.96288,10.76528857,1
1996/6/18,10881.5,10972.2,10881.5,10952.8,10952.8,-,47.367910112954384,11006.89307,11002.02489,4.86817686,0
1996/6/19,10942.7,10953.8,10871.2,10904.5,10904.5,-,44.974187018689854,10991.14029,10994.80082,-3.66053661,0
1996/6/21,10904,10914.3,10799.2,10855.3,10855.3,-,42.61194856240976,10970.24178,10984.46743,-14.22564789,1
1996/6/24,10869.8,10967,10841.8,10959.7,10959.7,-,48.76,10968.61997,10982.6328,-14.01283595,1
1996/6/25,10976.1,11033.4,10972.2,10982.8,10982.8,-,50.03774489862223,10970.80151,10982.64519,-11.84367747,0
1996/6/26,10974.6,11074.5,10960.6,11059.9,11059.9,-,54.142043857757194,10984.50897,10988.36777,-3.85879629,0
1996/6/27,11054.1,11054.1,10947.7,11002.5,11002.5,-,50.79645508488479,10987.27682,10989.4146,-2.137777749,0
1996/6/28,11002.5,11057.1,10993.8,11020.9,11020.9,-,51.82413541265377,10992.44962,10991.74685,0.702767009,1
1996/7/1,11036.5,11081.8,10979.4,11002.6,11002.6,-,50.69016095981986,10994.01122,10992.55079,1.460427238,1
1996/7/2,11052.1,11087.5,11029.7,11084.4,11084.4,-,55.38909291726298,11007.91718,10999.35443,8.56274876,0
1996/7/3,11082.8,11090.7,11030.9,11063.3,11063.3,-,53.96067022253811,11016.43762,11004.09114,12.34647361,0
1996/7/4,11063.1,11181.8,11063.1,11181.8,11181.8,-,60.17270499464619,11041.87798,11017.25476,24.62322131,1
1996/7/5,11192.9,11211.1,11132.7,11177.1,11177.1,-,59.82790056265535,11062.68137,11029.09515,33.58622054,0
1996/7/8,11044.4,11044.4,10844.9,10890.1,10890.1,-,43.45346223455661,11036.13039,11018.79921,17.33117754,0
1996/7/9,10887.7,10942.3,10872.5,10929.6,10929.6,-,45.65790539372004,11019.7411,11012.19186,7.549235838,1
1996/7/10,10951.7,10992.9,10909.1,10911.8,10911.8,-,44.81,11003.13478,11004.75543,-1.620652794,1
1996/7/11,10926.9,10943.9,10892.6,10921.4,10921.4,-,45.39897811532779,10990.5602,10998.58095,-8.020757531,0
1996/7/12,10860.2,10860.2,10764.3,10802.7,10802.7,-,39.751485395967194,10961.65863,10984.07125,-22.41262583,0
1996/7/15,10797.3,10860.4,10797.3,10800.1,10800.1,-,39.635180564666186,10936.80345,10970.44375,-33.64029899,0
1996/7/16,10675.8,10675.8,10564.3,10628,10628,-,32.79530404573745,10889.29523,10945.07755,-55.78231871,1
1996/7/17,10652.7,10734.6,10595.9,10609.1,10609.1,-,32.14,10846.18827,10920.19032,-74.00205133,1
1996/7/18,10618.4,10738.3,10618.4,10711.2,10711.2,-,39.21262933792265,10825.42085,10904.70956,-79.28871305,1
1996/7/19,10792.7,10868,10785.2,10845.3,10845.3,-,47.02,10828.47918,10900.30885,-71.82967351,0
1996/7/22,10838.4,10852.6,10769,10798.3,10798.3,-,44.84808403712831,10823.83623,10892.75264,-68.91641263,1
1996/7/23,10800,10875.3,10742.2,10865.3,10865.3,-,48.504698537626055,10830.21527,10890.71911,-60.50384172,1
1996/7/24,10875.5,10880.1,10655.3,10699.9,10699.9,-,41.236230040935624,10810.16677,10876.58436,-66.41759565,1
1996/7/25,10710.8,10757.3,10683.9,10707,10707,-,41.64050621377801,10794.29496,10864.02256,-69.72760121,1
1996/7/26,10750.6,10802.4,10673.7,10705.6,10705.6,-,41.57976200699234,10780.64958,10852.28755,-71.63797478,1
1996/7/29,10722.5,10752.7,10623.9,10651.8,10651.8,-,39.21246919869359,10760.82657,10837.43662,-76.61005692,0
1996/7/30,10639.8,10639.8,10533.7,10585.9,10585.9,-,36.47321785980118,10733.91479,10818.80428,-84.88949385,1
1996/7/31,10610.6,10681.4,10574.2,10681.4,10681.4,-,42.71814539131852,10725.83559,10808.62619,-82.79059692,1
1996/8/1,10706,10794.4,10706,10789.9,10789.9,-,48.868120429542394,10735.69165,10807.23906,-71.54740877,1
1996/8/2,10845.5,10966.6,10845.5,10962,10962,-,56.79228362957871,10770.50832,10818.70283,-48.19451311,1
1996/8/5,11071.4,11127.9,11037.2,11071.4,11071.4,-,60.936599382341136,10816.79935,10837.42114,-20.62179414,1
1996/8/6,11193.2,11218.2,11052.4,11134.6,11134.6,-,63.136354056048155,10865.69176,10859.43439,6.257365105,0
1996/8/7,11097.8,11154.6,11051.2,11127.5,11127.5,-,62.70912488793423,10905.96995,10879.2911,26.67884468,1
1996/8/8,11136,11178.8,11136,11164.4,11164.4,-,64.06991861385015,10945.72842,10900.41028,45.31813672,0
1996/8/9,11162.4,11162.4,11072.8,11104,11104,-,60.197658038733906,10970.07789,10915.491,54.58689103,0
1996/8/12,11102,11212.3,11098.9,11181.9,11181.9,-,63.280114315834204,11002.66591,10935.225,67.44090775,1
1996/8/13,11186,11261,11152.3,11165.7,11165.7,-,62.201291944008304,11027.74808,10952.29722,75.45085354,0
1996/8/14,11127.4,11172.8,11096.3,11166.8,11166.8,-,62.24835508648886,11049.14068,10968.18632,80.95436258,1
1996/8/15,11178.4,11212.4,11130.9,11158.4,11158.4,-,61.61742851165586,11065.94981,10982.27622,83.67358634,1
1996/8/16,11159,11195.1,11131,11176,11176,-,62.47561677055264,11082.88061,10996.62613,86.25447576,0
1996/8/19,11174.9,11263.1,11174.9,11213.5,11213.5,-,64.30682192875993,11102.9759,11012.69086,90.28503612,1
1996/8/20,11219.1,11312.5,11219.1,11312.5,11312.5,-,68.65564191272759,11135.21037,11034.89894,100.3114292,1
1996/8/21,11348.7,11436.5,11334.8,11436.5,11436.5,-,73.08,11181.56262,11064.64717,116.915453,0
1996/8/22,11428.7,11478.8,11386.6,11478.8,11478.8,-,74.40693658282223,11227.29145,11095.32516,131.9662927,1
1996/8/23,11491.8,11494.3,11390.3,11424.6,11424.6,-,69.66779879577143,11257.64661,11119.71589,137.9307251,0
1996/8/27,11390.5,11390.5,11305.3,11338.9,11338.9,-,62.85122873936094,11270.14713,11135.95175,134.195386,0
1996/8/28,11325.6,11379.5,11295.5,11379.5,11379.5,-,64.61747994032214,11286.97065,11153.99236,132.9782926,1
1996/8/29,11397.8,11451.4,11328.2,11328.2,11328.2,-,60.69095803524243,11293.31363,11166.89663,126.4169996,0
1996/8/30,11283.2,11283.2,11153.1,11159,11159,-,49.917022817048895,11272.64999,11166.31169,106.3382999,0
1996/9/2,11123.7,11123.7,11046.8,11106.6,11106.6,-,47.12683006131556,11247.10384,11161.8886,85.21523553,0
1996/9/3,11099,11135.7,10937.6,10957.2,10957.2,-,40.22335422207505,11202.50325,11146.72649,55.77676358,1
1996/9/4,10990.9,11087.4,10990.9,11077,11077,-,46.935955253700754,11183.19506,11141.56156,41.63349623,1
1996/9/5,11079.9,11101.6,11017.2,11040.5,11040.5,-,45.268048394816894,11161.24197,11134.07552,27.16645205,0
1996/9/6,11010.1,11025.6,10930.4,11025.6,11025.6,-,44.571736561503045,11140.37398,11126.0403,14.3336801,1
1996/9/9,11051.5,11215,11051.5,11212.6,11212.6,-,54.11183247291898,11151.48567,11132.45213,19.03354617,1
1996/9/10,11262.1,11334.4,11215.1,11223.6,11223.6,-,54.606767669691564,11162.58018,11139.20382,23.37636379,1
1996/9/11,11224.5,11266.1,11180.1,11236.4,11236.4,-,55.212122584644376,11173.93708,11146.40354,27.53354154,1
1996/9/12,11256.3,11292.2,11221.8,11251.7,11251.7,-,55.97,11185.90061,11154.20328,31.6973299,1
1996/9/13,11256.9,11371.3,11255.3,11369,11369,-,61.35315938059007,11214.06974,11170.11414,43.95559908,1
1996/9/16,11485,11584.3,11485,11567.9,11567.9,-,68.40854786721492,11268.50517,11199.57976,68.92540428,1
1996/9/17,11613.5,11645.4,11559.4,11621.6,11621.6,-,70.00090081351024,11322.82745,11230.84052,91.98692797,0
1996/9/18,11601.9,11625.9,11523.1,11594,11594,-,68.10094983513608,11364.5463,11257.74122,106.8050798,0
1996/9/19,11574.5,11586.7,11534.2,11586.7,11586.7,-,67.57849859189845,11398.72379,11282.10854,116.6152549,1
1996/9/20,11600.8,11642.5,11558.4,11592.4,11592.4,-,67.79,11428.52013,11305.09309,123.4270415,1
1996/9/23,11600.8,11684,11600.7,11622.1,11622.1,-,68.9,11458.30165,11328.57509,129.7265662,0
1996/9/24,11586.6,11615.5,11538.8,11546.7,11546.7,-,62.931288575166256,11471.9014,11344.73249,127.168911,0
1996/9/25,11527,11653.4,11512.8,11603.5,11603.5,-,65.36700140953982,11492.14734,11363.90045,128.2468859,1
1996/9/26,11635.6,11668.7,11594.6,11636.1,11636.1,-,66.71867895549349,11514.2939,11384.06338,130.2305199,1
1996/9/27,11728.5,11788.4,11690.5,11759.4,11759.4,-,71.28368967764219,11552.00253,11411.86609,140.1364381,1
1996/9/30,11783.3,11906,11778.1,11902.4,11902.4,-,75.48372855861177,11605.90983,11448.20194,157.707896,1
1996/10/1,11916.7,11930.2,11857.4,11921.2,11921.2,-,75.98,11654.41601,11483.23883,171.1771819,1
1996/10/2,11932.6,11956.2,11859.5,11951.9,11951.9,-,76.80851903517856,11700.18278,11517.95447,182.228307,1
1996/10/3,11981.3,12022.4,11938.3,12014.6,12014.6,-,78.44192545201639,11748.55466,11554.74303,193.8116294,0
1996/10/4,11985,11994,11881.6,11905.5,11905.5,-,69.29621995144362,11772.7001,11580.72503,191.9750686,1
1996/10/7,12013.6,12153.5,12013.6,12133.1,12133.1,-,75.66937428560261,11828.14624,11621.64169,206.5045429,0
1996/10/8,12127.8,12179,12103.6,12106.8,12106.8,-,73.76402171391848,11871.01605,11657.57935,213.4367004,0
1996/10/9,12094.3,12250.6,12059.9,12250.6,12250.6,-,77.15166440820363,11929.41358,11701.5068,227.9067759,1
1996/10/10,12264.3,12398.3,12231.7,12242.5,12242.5,-,76.55205559443462,11977.58072,11741.58037,236.0003476,0
1996/10/11,12235.6,12289,12201.1,12218.4,12218.4,-,74.69,12014.62984,11776.90034,237.7294952,1
1996/10/14,12275.1,12354.7,12274.5,12330.4,12330.4,-,77.43590317528418,12063.20986,11817.90032,245.3095454,1
1996/10/15,12352.1,12490.7,12337.6,12490.7,12490.7,-,80.66670100446177,12128.97758,11867.73733,261.2402452,1
1996/10/16,12517.3,12602.3,12370.4,12396.2,12396.2,-,73.94493728585448,12170.08872,11906.88271,263.2060044,0
1996/10/17,12394.8,12461.7,12325.8,12436.8,12436.8,-,74.91216994786015,12211.12122,11946.13585,264.9853769,1
1996/10/18,12473.5,12543.8,12469.4,12510.1,12510.1,-,76.60104643981872,12257.11796,11987.91097,269.2069892,1
1996/10/22,12532.5,12542.3,12423.2,12444.7,12444.7,-,71.94724935176635,12285.97673,12021.74719,264.2295403,0
1996/10/23,12418.5,12492.4,12368,12492.4,12492.4,-,73.22494783913514,12317.73416,12056.61036,261.123795,0
1996/10/24,12475.2,12535.2,12431.2,12473.6,12473.6,-,71.83620929346549,12341.71352,12087.49849,254.2150339,0
1996/10/25,12410.9,12420.4,12343.3,12388.4,12388.4,-,65.75029857220117,12348.89606,12109.78749,239.1085682,0
1996/10/28,12370.8,12380.4,12244.9,12262.8,12262.8,-,57.95539466651498,12335.65051,12121.12175,214.5287611,0
1996/10/29,12229.3,12244.8,12172.8,12192.2,12192.2,-,54.07472145742839,12313.5812,12126.3868,187.1943963,1
1996/10/30,12209.3,12428.2,12209.3,12405.5,12405.5,-,62.29028396941502,12327.72255,12147.06185,180.6606986,1
1996/10/31,12414.5,12496.6,12377.9,12477.6,12477.6,-,64.59580616677552,12350.78062,12171.54616,179.2344603,1
1996/11/1,12503.1,12562.1,12494.5,12529.3,12529.3,-,66.19196440799429,12378.24514,12198.04645,180.1986957,1
1996/11/4,12537.8,12582.7,12518.8,12559.4,12559.4,-,67.12134981744606,12406.11512,12224.81338,181.301744,1
1996/11/5,12566.7,12616.4,12502.7,12502.7,12502.7,-,63.57591288168823,12420.97433,12245.39757,175.5767619,1
1996/11/6,12552.5,12779.1,12472.8,12775.5,12775.5,-,71.4,12475.51674,12284.66442,190.8523257,1
1996/11/7,12820.9,12898.3,12730.7,12735.3,12735.3,-,69.04808928914682,12515.4834,12318.04483,197.4385671,0
1996/11/8,12721.5,12776.5,12667.7,12751.2,12751.2,-,69.47681688167941,12551.74749,12350.1304,201.6170917,0
1996/11/11,12743.1,12816.4,12670.7,12771.9,12771.9,-,70.05828846805116,12585.61711,12381.37259,204.2445159,1
1996/11/12,12778.5,12818,12731.3,12806.3,12806.3,-,71.04545011540702,12619.56832,12412.8487,206.7196258,1
1996/11/13,12819.8,12951.9,12819.8,12943.7,12943.7,-,74.64166301500778,12669.43473,12452.17101,217.263719,0
1996/11/14,12939.4,13009.7,12911.6,13004.8,13004.8,-,76.06528905864982,12721.02939,12493.10649,227.922895,1
1996/11/15,13020.1,13054.9,12887.5,12889.4,12889.4,-,68.26964370263508,12746.93256,12522.46157,224.4709913,1
1996/11/18,12899.3,13094.4,12850.2,13042.8,13042.8,-,72.32930543954507,12792.45063,12561.00516,231.4454715,0
1996/11/19,13031.6,13183,13006.1,13056.9,13056.9,-,72.67536252419177,12833.13515,12597.73811,235.3970388,1
1996/11/20,13112.8,13229.2,13112.8,13167.2,13167.2,-,75.27983695586552,12884.52974,12639.92047,244.6092693,0
1996/11/21,13162.7,13237.7,13028,13099.6,13099.6,-,70.82426335091333,12917.61747,12673.97081,243.6466661,1
1996/11/22,13142.4,13189.3,13044.7,13116.8,13116.8,-,71.28987777787225,12948.26094,12706.77297,241.4879694,1
1996/11/25,13172.4,13261.3,13138.8,13239.4,13239.4,-,74.42315149613343,12993.05156,12746.22682,246.8247401,1
1996/11/26,13310.7,13495.4,13310.7,13485.3,13485.3,-,79.30224624783693,13068.78209,12800.97298,267.8091076,0
1996/11/27,13463.2,13531,13347.6,13531,13531,-,80.06342241687186,13139.89254,12855.04906,284.8434798,1
1996/11/28,13672.2,13744.3,13300.1,13310.8,13310.8,-,67.23326543809807,13166.18599,12888.80839,277.3776064,1
1996/11/29,13312.1,13447.7,13291.6,13393.9,13393.9,-,69.23680382130638,13201.21892,12926.22258,274.9963368,1
1996/12/2,13446.7,13517.6,13446.7,13517.6,13517.6,-,71.98304569569302,13249.89293,12970.02832,279.8646147,0
1996/12/3,13493.8,13522.5,13422.1,13456.3,13456.3,-,68.70963548526318,13281.64786,13006.04844,275.5994237,0
1996/12/4,13406,13435.2,13344.8,13434.2,13434.2,-,67.51756086544083,13305.11742,13037.76337,267.3540526,0
1996/12/5,13427.2,13525.4,13416.1,13491.6,13491.6,-,69.02090638035543,13333.80705,13071.3809,262.4261517,0
1996/12/6,13466,13466,12870.1,13102.7,13102.7,-,51.59700511916583,13298.25212,13073.70083,224.5512874,1
1996/12/9,13194.5,13226,12980.5,13144.2,13144.2,-,52.961625598756285,13274.55179,13078.92299,195.6288006,1
1996/12/10,13237.7,13360.5,13237.7,13342.5,13342.5,-,58.92121742463673,13285.00536,13098.44722,186.5581481,1
1996/12/11,13357.7,13473.3,13125.9,13189.6,13189.6,-,53.31,13270.32762,13105.19927,165.1283417,0
1996/12/12,12960.8,13125.8,12960.8,13053.3,13053.3,-,48.84859209062039,13236.93875,13101.35488,135.5838684,0
1996/12/13,12892,12892,12736.4,12784.1,12784.1,-,41.464063113314815,13167.27125,13077.85452,89.41672985,1
1996/12/16,12814.4,12937.5,12801.4,12937.5,12937.5,-,46.43341441903981,13131.92183,13067.45789,64.46393777,0
1996/12/17,12781.7,12864.4,12747.9,12815.4,12815.4,-,43.28366407662177,13083.22616,13048.78694,34.43922673,1
1996/12/18,12843.5,12942.6,12762.6,12766,12766,-,42.04110901184442,13034.42214,13027.83976,6.582382174,1
1996/12/19,12808,12881.5,12781.3,12846.6,12846.6,-,44.82423438351029,13005.52642,13014.41459,-8.888164217,1
1996/12/20,12979.3,13145.4,12979.3,13131.4,13131.4,-,53.35,13024.89159,13023.08017,1.811415269,1
1996/12/23,13133.2,13361.2,13103.2,13331.5,13331.5,-,58.231379321948666,13072.06211,13045.92609,26.13602694,1
1996/12/24,13334,13414,13278.1,13341.6,13341.6,-,58.46766705639322,13113.52948,13067.82786,45.70162268,1
1996/12/27,13366.3,13451.2,13362.2,13404.1,13404.1,-,59.97652771486241,13158.23264,13092.73691,65.4957319,1
1996/12/30,13407,13503.2,13371.4,13480.8,13480.8,-,61.810153674730394,13207.85839,13121.48232,86.37606554,1
1996/12/31,13489.1,13489.1,13364.4,13451.5,13451.5,-,60.666739479622116,13245.34171,13145.92807,99.41363673,0
1997/1/2,13362.5,13362.5,13200.2,13203.4,13203.4,-,51.91006585224437,13238.88914,13150.18525,88.70388611,0
1997/1/3,13173.3,13241.2,13147.3,13222.8,13222.8,-,52.487570384681085,13236.41389,13155.56412,80.8497637,1
1997/1/6,13282.3,13443.9,13282.3,13443.9,13443.9,-,58.59092299207685,13268.33483,13176.92234,91.412491,1
1997/1/7,13515.6,13564.6,13371.8,13420.2,13420.2,-,57.734786375870684,13291.6987,13194.9429,96.75579597,1
1997/1/8,13442.1,13501.2,13432.8,13454.9,13454.9,-,58.68663763064191,13316.80659,13214.19899,102.607607,0
1997/1/9,13412,13412,13086.2,13198.1,13198.1,-,49.75601329071661,13298.54404,13213.00647,85.53757174,1
1997/1/10,13290.3,13335.5,13133.1,13191.5,13191.5,-,49.547325802191565,13282.07573,13211.4134,70.6623296,0
1997/1/13,13165.2,13310.3,13103.9,13289.2,13289.2,-,52.709324361398295,13283.17177,13217.17537,65.99640109,0
1997/1/14,13280.2,13328,13215.6,13293.9,13293.9,-,52.86,13284.82227,13222.85867,61.96359213,1
1997/1/15,13407.4,13771.5,13407.4,13766.7,13766.7,-,65.09896094058423,13358.9573,13263.14322,95.81408548,0
1997/1/16,13749.7,14004.9,13684.3,13830.7,13830.7,-,66.37154559714654,13431.5331,13305.18446,126.348642,1
1997/1/17,13879.2,13977.5,13794.4,13856.4,13856.4,-,66.89357911765141,13496.89724,13346.01524,150.8819994,1
1997/1/20,13928.7,13994.9,13828.7,13868.2,13868.2,-,67.14576248716362,13554.02074,13384.69559,169.3251485,0
1997/1/21,13824.2,13824.2,13712.1,13732.8,13732.8,-,61.369120519248035,13581.52524,13410.4811,171.0441382,1
1997/1/22,13800.3,13898.3,13674.8,13692.8,13692.8,-,59.73416607327637,13598.64444,13431.39362,167.2508208,0
1997/1/23,13680.2,13680.2,13591.4,13610.3,13610.3,-,56.39690872890885,13600.4376,13444.64594,155.7916597,0
1997/1/24,13471.5,13493.5,13362,13379.6,13379.6,-,48.27484953026944,13566.46258,13439.82772,126.6348621,0
1997/1/27,13314.1,13314.1,13210.6,13294.9,13294.9,-,45.674084024026385,13524.68373,13429.09234,95.59138984,0
1997/1/28,13279.2,13450.6,13279.2,13403.3,13403.3,-,49.42909771935966,13506.00931,13427.18179,78.82751394,1
1997/1/29,13438.3,13486.8,13182.5,13285.4,13285.4,-,45.727011784849196,13472.06941,13416.67944,55.38997568,1
1997/1/30,13353.8,13405.5,13250.6,13288.4,13288.4,-,45.83817196951507,13443.81258,13407.17726,36.63532347,1
1997/1/31,13355.8,13432.7,13292.5,13321.8,13321.8,-,47.13634507462318,13425.04141,13400.85302,24.18839854,1
1997/2/3,13340.7,13499.5,13340.7,13451.1,13451.1,-,51.938873870321075,13429.05043,13404.57501,24.47541293,1
1997/2/4,13468.9,13563.9,13435.5,13548.4,13548.4,-,55.23462222376148,13447.4119,13415.22872,32.18318302,1
1997/2/5,13567.3,13660.5,13541.2,13660.5,13660.5,-,58.74470422143921,13480.19468,13433.39696,46.79772446,1
1997/2/10,13856.5,13860.9,13616.6,13643.5,13643.5,-,58.00194921299128,13505.31858,13448.96015,56.35843101,0
1997/2/11,13617.9,13617.9,13380,13454.2,13454.2,-,50.36542479603985,13497.45418,13449.34829,48.10589704,1
1997/2/12,13478.8,13497.9,13364.1,13462.6,13462.6,-,50.67575706701953,13492.092,13450.32989,41.76210664,1
1997/2/13,13541.3,13589.7,13240,13240,13240,-,43.00269274800673,13453.30862,13434.7499,18.55871409,0
1997/2/14,13215.8,13215.8,12962.2,13113.3,13113.3,-,39.350490022070545,13400.9996,13410.9388,-9.939199898,1
1997/2/17,13153.7,13256.5,13126.6,13144.6,13144.6,-,40.69058407032995,13361.55351,13391.21,-29.65649205,0
1997/2/18,13108.5,13123.9,12934,13102.9,13102.9,-,39.44025564639825,13321.76066,13369.8537,-48.09304298,1
1997/2/19,13145.4,13145.4,13002.6,13106.3,13106.3,-,39.60321210123664,13288.61287,13350.33121,-61.71834022,0
1997/2/20,13013.3,13427,13013.3,13411.3,13411.3,-,52.06421470771306,13307.48781,13354.84741,-47.35960341,0
1997/2/21,13352.8,13452.2,13336,13444.9,13444.9,-,53.209518710732105,13328.62815,13361.51797,-32.88982838,0
1997/2/24,13437.7,13447,13347.8,13375.7,13375.7,-,50.531728282525926,13335.86997,13362.56849,-26.69852511,1
1997/2/25,13431.9,13539.4,13384.9,13520.3,13520.3,-,55.56405216069812,13364.24382,13374.25231,-10.00848951,1
1997/2/26,13541.4,13610.4,13524.4,13541.8,13541.8,-,56.27627169982762,13391.56016,13386.66325,4.896905796,0
1997/2/27,13455.2,13561.7,13425.8,13546.6,13546.6,-,56.44411874555824,13415.41244,13398.51042,16.90202285,0
1997/2/28,13520.8,13520.8,13347.4,13398.7,13398.7,-,50.06654150761419,13412.8413,13398.52446,14.31683509,1
1997/3/3,13426.3,13543.5,13354.6,13507.3,13507.3,-,54.162056237221044,13427.3734,13406.58191,20.79149613,0
1997/3/4,13433.5,13497.6,13405.2,13450.1,13450.1,-,51.75429123618555,13430.8698,13409.80547,21.06433318,1
1997/3/5,13474.4,13498.6,13359.1,13410.8,13410.8,-,50.10616187769653,13427.78214,13409.87914,17.90300228,1
1997/3/6,13487.2,13568.9,13381.3,13416.4,13416.4,-,50.34879766659222,13426.03104,13410.36217,15.66887691,1
1997/3/7,13424.7,13424.7,13304.2,13337.4,13337.4,-,46.88490271316212,13412.3955,13404.95756,7.437936776,1
1997/3/10,13389.2,13445.5,13240.8,13268.8,13268.8,-,44.05082740080693,13390.30388,13394.87182,-4.567932976,1
1997/3/11,13304.4,13342.5,13220.1,13252.2,13252.2,-,43.36768186931847,13369.05713,13384.30353,-15.24640149,0
1997/3/12,13250,13250,13074,13119.1,13119.1,-,38.24613276608553,13330.60219,13364.65883,-34.05663863,0
1997/3/13,13056.3,13056.3,12877.1,12917.1,12917.1,-,32.05835910891928,13266.98647,13331.50632,-64.51985419,0
1997/3/14,12723.8,12807.2,12630.2,12736.5,12736.5,-,27.737541657683522,13185.37316,13287.43178,-102.0586145,1
1997/3/17,12759.4,12870.3,12759.4,12838.5,12838.5,-,33.21257114592056,13132.00806,13254.17757,-122.1695108,1
1997/3/18,12843,12843,12687.4,12748.9,12748.9,-,30.991278662890522,13073.06836,13216.7496,-143.6812443,0
1997/3/19,12695.7,12735.6,12650.3,12651.4,12651.4,-,28.73883615358048,13008.1963,13174.87186,-166.6755512,1
1997/3/20,12659.9,12737.5,12460.5,12472.3,12472.3,-,25.12625482180114,12925.75072,13122.8295,-197.0787769,0
1997/3/21,12381.3,12548.2,12331.6,12489.3,12489.3,-,26.07614000142162,12858.60445,13075.90139,-217.2969306,1
1997/3/24,12493,12749.1,12493,12749.1,12749.1,-,38.844910216456014,12841.75762,13051.69388,-209.9362598,1
1997/3/25,12834.7,12914.9,12784.6,12832.5,12832.5,-,42.29,12840.33337,13035.45729,-195.123925,0
1997/3/26,12808.6,12854.3,12740,12776.4,12776.4,-,40.63235074395126,12830.49746,13016.26786,-185.7703985,0
1997/3/27,12463.3,12534.3,12463.3,12534.3,12534.3,-,34.368144061905724,12784.92862,12980.56654,-195.637916,0
1997/4/1,12230.1,12230.1,11951.9,12074.2,12074.2,-,26.125004816764147,12675.58576,12913.42828,-237.842519,1
1997/4/2,12167.8,12177,12067.9,12136.3,12136.3,-,28.61372088597568,12592.61872,12855.86322,-263.2445012,0
1997/4/3,12036.4,12270.7,12013.5,12055.2,12055.2,-,27.31934018262413,12509.93892,12796.55483,-286.6159174,1
1997/4/4,12060,12213.5,12056,12204.6,12204.6,-,33.30478962494854,12462.9637,12752.70633,-289.7426291,1
1997/4/7,12244.9,12359.2,12244.9,12287.8,12287.8,-,36.44380337169225,12436.01544,12718.26882,-282.2533846,1
1997/4/8,12316.5,12398.6,12286.5,12398.6,12398.6,-,40.462543864634306,12430.25922,12694.58965,-264.3304337,1
1997/4/9,12418.1,12451.5,12353.1,12426.7,12426.7,-,41.47,12429.71164,12674.74597,-245.0343276,0
1997/4/10,12409,12409,12308.3,12358.7,12358.7,-,39.72,12418.78678,12651.33516,-232.5483832,0
